recorded_at,experiment,label,frame_index,frame_width,frame_height,person_count,primary_area_pct,max_secondary_area_pct,max_secondary_iou,any_secondary_in_roi,intrusion_suspected,person_boxes_json
2026-07-17T09:32:45.472199+00:00,experiment_1_desktop_pc_camera,background_one_person_normal,16,640,480,1,0.383808,0.000000,0.000000,0,0,"[{""x1"": 143.52047729492188, ""y1"": 172.5279998779297, ""x2"": 527.7891845703125, ""y2"": 479.3597412109375, ""confidence"": 0.8794804811477661, ""class_id"": 0}]"
2026-07-17T09:32:45.472199+00:00,experiment_1_desktop_pc_camera,background_one_person_normal,17,640,480,1,0.385062,0.000000,0.000000,0,0,"[{""x1"": 141.69932556152344, ""y1"": 172.87953186035156, ""x2"": 527.6680908203125, ""y2"": 479.3575439453125, ""confidence"": 0.8888550996780396, ""class_id"": 0}]"
2026-07-17T09:32:45.472199+00:00,experiment_1_desktop_pc_camera,background_one_person_normal,18,640,480,1,0.384363,0.000000,0.000000,0,0,"[{""x1"": 142.89935302734375, ""y1"": 172.59239196777344, ""x2"": 527.7908325195312, ""y2"": 479.37054443359375, ""confidence"": 0.887354850769043, ""class_id"": 0}]"
2026-07-17T09:32:45.472199+00:00,experiment_1_desktop_pc_camera,background_one_person_normal,19,640,480,1,0.383004,0.000000,0.000000,0,0,"[{""x1"": 144.1361846923828, ""y1"": 172.6815185546875, ""x2"": 527.8017578125, ""y2"": 479.35186767578125, ""confidence"": 0.8879907727241516, ""class_id"": 0}]"
2026-07-17T09:32:45.472199+00:00,experiment_1_desktop_pc_camera,background_one_person_normal,20,640,480,1,0.383620,0.000000,0.000000,0,0,"[{""x1"": 143.43922424316406, ""y1"": 172.6177978515625, ""x2"": 527.6419067382812, ""y2"": 479.35223388671875, ""confidence"": 0.8797692656517029, ""class_id"": 0}]"
2026-07-17T09:32:45.472199+00:00,experiment_1_desktop_pc_camera,background_one_person_normal,21,640,480,1,0.383682,0.000000,0.000000,0,0,"[{""x1"": 143.67391967773438, ""y1"": 172.49313354492188, ""x2"": 527.7584228515625, ""y2"": 479.37109375, ""confidence"": 0.8897753357887268, ""class_id"": 0}]"
2026-07-17T09:32:45.472199+00:00,experiment_1_desktop_pc_camera,background_one_person_normal,22,640,480,1,0.384036,0.000000,0.000000,0,0,"[{""x1"": 143.19622802734375, ""y1"": 172.57273864746094, ""x2"": 527.732421875, ""y2"": 479.3729553222656, ""confidence"": 0.8911474347114563, ""class_id"": 0}]"
2026-07-17T09:32:45.472199+00:00,experiment_1_desktop_pc_camera,background_one_person_normal,23,640,480,1,0.384424,0.000000,0.000000,0,0,"[{""x1"": 142.90087890625, ""y1"": 172.58975219726562, ""x2"": 527.8571166992188, ""y2"": 479.3652648925781, ""confidence"": 0.880536675453186, ""class_id"": 0}]"
2026-07-17T09:32:45.472199+00:00,experiment_1_desktop_pc_camera,background_one_person_normal,24,640,480,1,0.383161,0.000000,0.000000,0,0,"[{""x1"": 144.03237915039062, ""y1"": 172.59800720214844, ""x2"": 527.779296875, ""y2"": 479.32891845703125, ""confidence"": 0.8833234906196594, ""class_id"": 0}]"
2026-07-17T09:32:45.472199+00:00,experiment_1_desktop_pc_camera,background_one_person_normal,25,640,480,1,0.384695,0.000000,0.000000,0,0,"[{""x1"": 142.40481567382812, ""y1"": 172.66163635253906, ""x2"": 527.7274780273438, ""y2"": 479.36138916015625, ""confidence"": 0.8901479840278625, ""class_id"": 0}]"
