recorded_at,experiment,label,frame_index,elapsed_s,face_detected,head_pitch,head_yaw,eye_pitch,eye_yaw,gaze_pitch,gaze_yaw,iris_offset_x,iris_offset_y
2026-08-01T13:18:56.265600+00:00,experiment_2_laptop,suspicious_other_screen_2_laptop,189,17.5787,1,8.3853,-20.7913,7.0935,-5.4362,15.4788,-26.2276,-0.0906,-0.1182
2026-08-01T13:18:56.265600+00:00,experiment_2_laptop,suspicious_other_screen_2_laptop,190,17.6687,1,8.0384,-20.9279,5.0213,-5.9578,13.0597,-26.8857,-0.0993,-0.0837
2026-08-01T13:18:56.265600+00:00,experiment_2_laptop,suspicious_other_screen_2_laptop,191,17.7618,1,8.7293,-20.6036,6.5134,-5.0732,15.2427,-25.6768,-0.0846,-0.1086
2026-08-01T13:18:56.265600+00:00,experiment_2_laptop,suspicious_other_screen_2_laptop,192,17.8594,1,8.0674,-20.3361,4.4401,-6.1660,12.5075,-26.5021,-0.1028,-0.0740
2026-08-01T13:18:56.265600+00:00,experiment_2_laptop,suspicious_other_screen_2_laptop,193,17.9494,1,8.4892,-20.8514,6.5664,-6.6514,15.0556,-27.5028,-0.1109,-0.1094
2026-08-01T13:18:56.265600+00:00,experiment_2_laptop,suspicious_other_screen_2_laptop,194,18.0413,1,7.8638,-21.0197,6.6852,-6.4953,14.5490,-27.5150,-0.1083,-0.1114
2026-08-01T13:18:56.265600+00:00,experiment_2_laptop,suspicious_other_screen_2_laptop,195,18.1355,1,8.0316,-20.9193,4.8131,-6.0452,12.8446,-26.9645,-0.1008,-0.0802
2026-08-01T13:18:56.265600+00:00,experiment_2_laptop,suspicious_other_screen_2_laptop,196,18.2284,1,7.6335,-20.9612,6.3813,-4.6341,14.0148,-25.5953,-0.0772,-0.1064
2026-08-01T13:18:56.265600+00:00,experiment_2_laptop,suspicious_other_screen_2_laptop,197,18.3214,1,8.3974,-20.3511,6.1739,-5.4419,14.5713,-25.7930,-0.0907,-0.1029
2026-08-01T13:18:56.265600+00:00,experiment_2_laptop,suspicious_other_screen_2_laptop,198,18.4133,1,8.2386,-20.9369,7.1157,-5.6104,15.3543,-26.5473,-0.0935,-0.1186
2026-08-01T13:18:56.265600+00:00,experiment_2_laptop,suspicious_other_screen_2_laptop,199,18.5107,1,8.0788,-20.9358,6.4789,-4.9670,14.5577,-25.9029,-0.0828,-0.1080
2026-08-01T13:18:56.265600+00:00,experiment_2_laptop,suspicious_other_screen_2_laptop,200,18.6012,1,7.8705,-20.8927,6.3917,-6.8355,14.2622,-27.7282,-0.1139,-0.1065
2026-08-01T13:18:56.265600+00:00,experiment_2_laptop,suspicious_other_screen_2_laptop,201,18.6919,1,7.7570,-20.8020,7.7984,-5.4072,15.5554,-26.2093,-0.0901,-0.1300
2026-08-01T13:18:56.265600+00:00,experiment_2_laptop,suspicious_other_screen_2_laptop,202,18.7864,1,7.6927,-20.7404,4.0196,-5.1129,11.7123,-25.8532,-0.0852,-0.0670
2026-08-01T13:18:56.265600+00:00,experiment_2_laptop,suspicious_other_screen_2_laptop,203,18.8803,1,7.6300,-20.9200,5.4382,-5.4639,13.0683,-26.3840,-0.0911,-0.0906
2026-08-01T13:18:56.265600+00:00,experiment_2_laptop,suspicious_other_screen_2_laptop,204,18.9780,1,8.3381,-21.2310,6.9516,-6.3756,15.2897,-27.6066,-0.1063,-0.1159
2026-08-01T13:18:56.265600+00:00,experiment_2_laptop,suspicious_other_screen_2_laptop,205,19.0647,1,8.6154,-20.4446,4.2321,-5.7859,12.8475,-26.2305,-0.0964,-0.0705
2026-08-01T13:18:56.265600+00:00,experiment_2_laptop,suspicious_other_screen_2_laptop,206,19.1605,1,8.0052,-20.7911,5.9454,-5.8065,13.9506,-26.5976,-0.0968,-0.0991
2026-08-01T13:18:56.265600+00:00,experiment_2_laptop,suspicious_other_screen_2_laptop,207,19.2519,1,7.8831,-21.0408,7.3935,-6.4993,15.2766,-27.5401,-0.1083,-0.1232
2026-08-01T13:18:56.265600+00:00,experiment_2_laptop,suspicious_other_screen_2_laptop,208,19.3455,1,8.1187,-20.8726,7.2756,-6.2817,15.3944,-27.1543,-0.1047,-0.1213
2026-08-01T13:18:56.265600+00:00,experiment_2_laptop,suspicious_other_screen_2_laptop,209,19.4370,1,8.1837,-21.0228,5.9955,-6.0202,14.1792,-27.0430,-0.1003,-0.0999
2026-08-01T13:18:56.265600+00:00,experiment_2_laptop,suspicious_other_screen_2_laptop,210,19.5297,1,8.2722,-20.7535,5.7546,-5.9375,14.0268,-26.6909,-0.0990,-0.0959
2026-08-01T13:18:56.265600+00:00,experiment_2_laptop,suspicious_other_screen_2_laptop,211,19.6244,1,8.1427,-20.9188,6.3210,-5.5660,14.4637,-26.4848,-0.0928,-0.1053
2026-08-01T13:18:56.265600+00:00,experiment_2_laptop,suspicious_other_screen_2_laptop,212,19.7238,1,7.8470,-20.9983,6.9918,-6.0110,14.8388,-27.0093,-0.1002,-0.1165
2026-08-01T13:18:56.265600+00:00,experiment_2_laptop,suspicious_other_screen_2_laptop,213,19.8125,1,8.0024,-20.6225,6.0178,-5.5688,14.0203,-26.1913,-0.0928,-0.1003
2026-08-01T13:18:56.265600+00:00,experiment_2_laptop,suspicious_other_screen_2_laptop,214,19.9045,1,8.0678,-20.4391,4.9732,-5.4959,13.0410,-25.9350,-0.0916,-0.0829
2026-08-01T13:18:56.265600+00:00,experiment_2_laptop,suspicious_other_screen_2_laptop,215,19.9987,1,7.9995,-20.6879,6.5438,-5.4369,14.5433,-26.1248,-0.0906,-0.1091
2026-08-01T13:18:56.265600+00:00,experiment_2_laptop,suspicious_other_screen_2_laptop,216,20.0882,1,8.2215,-20.6527,5.0362,-4.9625,13.2577,-25.6151,-0.0827,-0.0839
2026-08-01T13:18:56.265600+00:00,experiment_2_laptop,suspicious_other_screen_2_laptop,217,20.1806,1,7.3509,-20.6798,6.5759,-5.6783,13.9269,-26.3581,-0.0946,-0.1096
2026-08-01T13:18:56.265600+00:00,experiment_2_laptop,suspicious_other_screen_2_laptop,218,20.2812,1,8.1376,-20.8656,6.0696,-5.7455,14.2072,-26.6111,-0.0958,-0.1012
2026-08-01T13:18:56.265600+00:00,experiment_2_laptop,suspicious_other_screen_2_laptop,219,20.3683,1,8.5415,-20.6236,6.2344,-6.8994,14.7759,-27.5230,-0.1150,-0.1039
2026-08-01T13:18:56.265600+00:00,experiment_2_laptop,suspicious_other_screen_2_laptop,220,20.4610,1,8.5680,-20.9606,8.1623,-5.1049,16.7304,-26.0655,-0.0851,-0.1360
2026-08-01T13:18:56.265600+00:00,experiment_2_laptop,suspicious_other_screen_2_laptop,221,20.5526,1,11.7840,-21.3837,4.6379,-2.2403,16.4220,-23.6240,-0.0373,-0.0773
2026-08-01T13:18:56.265600+00:00,experiment_2_laptop,suspicious_other_screen_2_laptop,222,20.6471,1,10.5618,-20.4477,2.7252,-2.8386,13.2870,-23.2863,-0.0473,-0.0454
2026-08-01T13:18:56.265600+00:00,experiment_2_laptop,suspicious_other_screen_2_laptop,223,20.7404,1,12.4880,-19.3010,2.9391,-2.4695,15.4271,-21.7705,-0.0412,-0.0490
2026-08-01T13:18:56.265600+00:00,experiment_2_laptop,suspicious_other_screen_2_laptop,224,20.8315,1,12.0617,-20.5174,2.0320,-3.3933,14.0938,-23.9107,-0.0566,-0.0339
2026-08-01T13:18:56.265600+00:00,experiment_2_laptop,suspicious_other_screen_2_laptop,225,20.9292,1,12.7898,-20.3786,2.1231,-4.2889,14.9129,-24.6675,-0.0715,-0.0354
2026-08-01T13:18:56.265600+00:00,experiment_2_laptop,suspicious_other_screen_2_laptop,226,21.0162,1,12.2791,-20.0089,3.8420,-5.9629,16.1212,-25.9717,-0.0994,-0.0640
2026-08-01T13:18:56.265600+00:00,experiment_2_laptop,suspicious_other_screen_2_laptop,227,21.1120,1,12.7779,-20.0443,1.3929,-6.6996,14.1708,-26.7439,-0.1117,-0.0232
2026-08-01T13:18:56.265600+00:00,experiment_2_laptop,suspicious_other_screen_2_laptop,228,21.2056,1,12.4302,-20.0659,3.5866,0.2384,16.0168,-19.8274,0.0040,-0.0598
2026-08-01T13:18:56.265600+00:00,experiment_2_laptop,suspicious_other_screen_2_laptop,229,21.2982,1,14.3356,-18.1213,4.4192,6.5492,18.7548,-11.5721,0.1092,-0.0737
2026-08-01T13:18:56.265600+00:00,experiment_2_laptop,suspicious_other_screen_2_laptop,230,21.3897,1,13.5963,-16.9902,3.8969,6.9050,17.4932,-10.0852,0.1151,-0.0649
2026-08-01T13:18:56.265600+00:00,experiment_2_laptop,suspicious_other_screen_2_laptop,231,21.4844,1,13.2788,-9.3782,2.3461,3.5349,15.6249,-5.8433,0.0589,-0.0391
2026-08-01T13:18:56.265600+00:00,experiment_2_laptop,suspicious_other_screen_2_laptop,232,21.5802,1,11.1696,-7.3725,3.5762,3.6631,14.7458,-3.7094,0.0611,-0.0596
2026-08-01T13:18:56.265600+00:00,experiment_2_laptop,suspicious_other_screen_2_laptop,233,21.6710,1,9.1339,0.8827,5.0840,1.1389,14.2179,2.0216,0.0190,-0.0847
2026-08-01T13:18:56.265600+00:00,experiment_2_laptop,suspicious_other_screen_2_laptop,234,21.7634,1,5.9940,5.1652,7.7434,0.5588,13.7374,5.7240,0.0093,-0.1291
2026-08-01T13:18:56.265600+00:00,experiment_2_laptop,suspicious_other_screen_2_laptop,235,21.8563,1,4.5755,6.2462,6.5309,0.6562,11.1064,6.9024,0.0109,-0.1088
2026-08-01T13:18:56.265600+00:00,experiment_2_laptop,suspicious_other_screen_2_laptop,236,21.9502,1,0.7820,9.9952,4.2630,1.1911,5.0449,11.1863,0.0199,-0.0710
2026-08-01T13:18:56.265600+00:00,experiment_2_laptop,suspicious_other_screen_2_laptop,237,22.0429,1,-0.4391,10.2594,5.5700,1.1396,5.1309,11.3990,0.0190,-0.0928
2026-08-01T13:18:56.265600+00:00,experiment_2_laptop,suspicious_other_screen_2_laptop,238,22.1349,1,-1.2601,12.8655,4.3376,1.3980,3.0775,14.2635,0.0233,-0.0723
2026-08-01T13:18:56.265600+00:00,experiment_2_laptop,suspicious_other_screen_2_laptop,239,22.2316,1,-2.3456,13.9378,4.7385,1.4705,2.3929,15.4083,0.0245,-0.0790
2026-08-01T13:18:56.265600+00:00,experiment_2_laptop,suspicious_other_screen_2_laptop,240,22.3219,1,-3.5148,13.2260,5.8730,1.6160,2.3582,14.8420,0.0269,-0.0979
2026-08-01T13:18:56.265600+00:00,experiment_2_laptop,suspicious_other_screen_2_laptop,241,22.4148,1,-4.3732,13.5456,5.1233,-0.4638,0.7501,13.0818,-0.0077,-0.0854
2026-08-01T13:18:56.265600+00:00,experiment_2_laptop,suspicious_other_screen_2_laptop,242,22.5079,1,-4.7759,13.8310,5.5386,0.2028,0.7627,14.0339,0.0034,-0.0923
2026-08-01T13:18:56.265600+00:00,experiment_2_laptop,suspicious_other_screen_2_laptop,243,22.6005,1,-5.1472,13.8627,5.8943,0.1567,0.7471,14.0195,0.0026,-0.0982
2026-08-01T13:18:56.265600+00:00,experiment_2_laptop,suspicious_other_screen_2_laptop,244,22.6937,1,-5.5030,13.9402,5.3411,0.9905,-0.1619,14.9307,0.0165,-0.0890
2026-08-01T13:18:56.265600+00:00,experiment_2_laptop,suspicious_other_screen_2_laptop,245,22.7852,1,-6.0435,14.6134,5.4363,0.3285,-0.6072,14.9419,0.0055,-0.0906
2026-08-01T13:18:56.265600+00:00,experiment_2_laptop,suspicious_other_screen_2_laptop,246,22.8811,1,-4.8669,13.5408,3.8326,0.2065,-1.0343,13.7473,0.0034,-0.0639
2026-08-01T13:18:56.265600+00:00,experiment_2_laptop,suspicious_other_screen_2_laptop,247,22.9712,1,-5.0591,13.9852,4.9669,0.5690,-0.0922,14.5542,0.0095,-0.0828
2026-08-01T13:18:56.265600+00:00,experiment_2_laptop,suspicious_other_screen_2_laptop,248,23.0657,1,-6.0557,13.6654,5.3906,0.0650,-0.6651,13.7303,0.0011,-0.0898
2026-08-01T13:18:56.265600+00:00,experiment_2_laptop,suspicious_other_screen_2_laptop,249,23.1588,1,-4.8266,13.6129,4.2645,-0.0966,-0.5622,13.5163,-0.0016,-0.0711
2026-08-01T13:18:56.265600+00:00,experiment_2_laptop,suspicious_other_screen_2_laptop,250,23.2520,1,-4.7864,13.3473,4.5768,0.1461,-0.2095,13.4934,0.0024,-0.0763
2026-08-01T13:18:56.265600+00:00,experiment_2_laptop,suspicious_other_screen_2_laptop,251,23.3511,1,-5.3970,13.3700,4.4251,0.0015,-0.9719,13.3715,0.0000,-0.0738
2026-08-01T13:18:56.265600+00:00,experiment_2_laptop,suspicious_other_screen_2_laptop,252,23.4367,1,-5.6858,13.7727,4.5618,-0.1133,-1.1240,13.6593,-0.0019,-0.0760
2026-08-01T13:18:56.265600+00:00,experiment_2_laptop,suspicious_other_screen_2_laptop,253,23.5333,1,-5.9547,13.6047,3.8498,-0.1095,-2.1049,13.4952,-0.0018,-0.0642
2026-08-01T13:18:56.265600+00:00,experiment_2_laptop,suspicious_other_screen_2_laptop,254,23.6242,1,-5.3691,13.6814,4.8033,-0.3629,-0.5658,13.3185,-0.0060,-0.0801
2026-08-01T13:18:56.265600+00:00,experiment_2_laptop,suspicious_other_screen_2_laptop,255,23.7173,1,-5.8345,13.4128,3.2097,0.1661,-2.6248,13.5789,0.0028,-0.0535
2026-08-01T13:18:56.265600+00:00,experiment_2_laptop,suspicious_other_screen_2_laptop,256,23.8103,1,-6.3919,13.5175,4.3472,0.1308,-2.0448,13.6483,0.0022,-0.0725
2026-08-01T13:18:56.265600+00:00,experiment_2_laptop,suspicious_other_screen_2_laptop,257,23.9013,1,-6.2530,14.1618,4.1480,-0.0221,-2.1050,14.1397,-0.0004,-0.0691
2026-08-01T13:18:56.265600+00:00,experiment_2_laptop,suspicious_other_screen_2_laptop,258,23.9948,1,-5.8740,13.6679,3.5640,-0.1751,-2.3099,13.4928,-0.0029,-0.0594
2026-08-01T13:18:56.265600+00:00,experiment_2_laptop,suspicious_other_screen_2_laptop,259,24.0891,1,-5.5967,13.3276,3.5757,0.2210,-2.0210,13.5486,0.0037,-0.0596
2026-08-01T13:18:56.265600+00:00,experiment_2_laptop,suspicious_other_screen_2_laptop,260,24.1853,1,-5.8033,13.3877,3.1981,-0.1820,-2.6052,13.2057,-0.0030,-0.0533
2026-08-01T13:18:56.265600+00:00,experiment_2_laptop,suspicious_other_screen_2_laptop,261,24.2736,1,-5.8648,13.7359,4.2362,-0.0327,-1.6286,13.7032,-0.0005,-0.0706
2026-08-01T13:18:56.265600+00:00,experiment_2_laptop,suspicious_other_screen_2_laptop,262,24.3684,1,-6.4516,13.5492,4.0842,-0.0461,-2.3674,13.5031,-0.0008,-0.0681
2026-08-01T13:18:56.265600+00:00,experiment_2_laptop,suspicious_other_screen_2_laptop,263,24.4617,1,-5.6836,13.5797,4.2387,0.2257,-1.4448,13.8054,0.0038,-0.0706
2026-08-01T13:18:56.265600+00:00,experiment_2_laptop,suspicious_other_screen_2_laptop,264,24.5528,1,-6.1290,13.8001,4.0753,-0.1127,-2.0537,13.6874,-0.0019,-0.0679
2026-08-01T13:18:56.265600+00:00,experiment_2_laptop,suspicious_other_screen_2_laptop,265,24.6461,1,-5.5508,13.2468,4.1961,-0.1447,-1.3547,13.1021,-0.0024,-0.0699
2026-08-01T13:18:56.265600+00:00,experiment_2_laptop,suspicious_other_screen_2_laptop,266,24.7405,1,-6.6885,14.2028,4.1620,-0.1842,-2.5265,14.0186,-0.0031,-0.0694
2026-08-01T13:18:56.265600+00:00,experiment_2_laptop,suspicious_other_screen_2_laptop,267,24.8331,1,-6.8360,13.8713,3.6152,-0.2076,-3.2207,13.6637,-0.0035,-0.0603
2026-08-01T13:18:56.265600+00:00,experiment_2_laptop,suspicious_other_screen_2_laptop,268,24.9263,1,-6.5766,13.6553,3.9308,0.0068,-2.6459,13.6621,0.0001,-0.0655
2026-08-01T13:18:56.265600+00:00,experiment_2_laptop,suspicious_other_screen_2_laptop,269,25.0193,1,-7.0820,13.8614,3.7502,-0.2533,-3.3318,13.6081,-0.0042,-0.0625
2026-08-01T13:18:56.265600+00:00,experiment_2_laptop,suspicious_other_screen_2_laptop,270,25.1126,1,-7.5900,14.4755,4.2452,-0.0676,-3.3448,14.4079,-0.0011,-0.0708
2026-08-01T13:18:56.265600+00:00,experiment_2_laptop,suspicious_other_screen_2_laptop,271,25.2046,1,-7.8912,14.5982,3.4453,-0.0974,-4.4459,14.5008,-0.0016,-0.0574
2026-08-01T13:18:56.265600+00:00,experiment_2_laptop,suspicious_other_screen_2_laptop,272,25.3001,1,-7.6092,14.0303,4.6143,0.0125,-2.9949,14.0428,0.0002,-0.0769
2026-08-01T13:18:56.265600+00:00,experiment_2_laptop,suspicious_other_screen_2_laptop,273,25.3924,1,-7.7272,14.6355,3.4760,0.2856,-4.2512,14.9211,0.0048,-0.0579
2026-08-01T13:18:56.265600+00:00,experiment_2_laptop,suspicious_other_screen_2_laptop,274,25.4891,1,-7.5589,14.3589,3.4876,-0.1660,-4.0713,14.1929,-0.0028,-0.0581
2026-08-01T13:18:56.265600+00:00,experiment_2_laptop,suspicious_other_screen_2_laptop,275,25.5778,1,-7.3779,14.5371,3.5340,0.2217,-3.8439,14.7588,0.0037,-0.0589
2026-08-01T13:18:56.265600+00:00,experiment_2_laptop,suspicious_other_screen_2_laptop,276,25.6694,1,-7.5882,13.7628,3.0482,0.3201,-4.5400,14.0829,0.0053,-0.0508
2026-08-01T13:18:56.265600+00:00,experiment_2_laptop,suspicious_other_screen_2_laptop,277,25.7686,1,-7.4352,14.1526,3.4647,0.8062,-3.9704,14.9588,0.0134,-0.0577
2026-08-01T13:18:56.265600+00:00,experiment_2_laptop,suspicious_other_screen_2_laptop,278,25.8555,1,-7.8845,14.5098,4.0147,0.4267,-3.8698,14.9366,0.0071,-0.0669
2026-08-01T13:18:56.265600+00:00,experiment_2_laptop,suspicious_other_screen_2_laptop,279,25.9513,1,-7.7513,14.4109,4.2982,-0.0585,-3.4531,14.3524,-0.0010,-0.0716
2026-08-01T13:18:56.265600+00:00,experiment_2_laptop,suspicious_other_screen_2_laptop,280,26.0437,1,-7.8261,14.1157,4.3925,0.1874,-3.4336,14.3031,0.0031,-0.0732
2026-08-01T13:18:56.265600+00:00,experiment_2_laptop,suspicious_other_screen_2_laptop,281,26.1346,1,-7.9567,14.5327,3.7164,-0.2016,-4.2402,14.3311,-0.0034,-0.0619
2026-08-01T13:18:56.265600+00:00,experiment_2_laptop,suspicious_other_screen_2_laptop,282,26.2289,1,-8.2252,14.1548,2.8864,0.3542,-5.3388,14.5090,0.0059,-0.0481
2026-08-01T13:18:56.265600+00:00,experiment_2_laptop,suspicious_other_screen_2_laptop,283,26.3220,1,-7.5172,13.9026,3.6032,-0.4360,-3.9140,13.4666,-0.0073,-0.0601
2026-08-01T13:18:56.265600+00:00,experiment_2_laptop,suspicious_other_screen_2_laptop,284,26.4189,1,-6.9045,13.9604,3.1358,0.0127,-3.7687,13.9731,0.0002,-0.0523
2026-08-01T13:18:56.265600+00:00,experiment_2_laptop,suspicious_other_screen_2_laptop,285,26.5086,1,-8.1690,14.2406,4.1367,-0.5197,-4.0323,13.7209,-0.0087,-0.0689
2026-08-01T13:18:56.265600+00:00,experiment_2_laptop,suspicious_other_screen_2_laptop,286,26.6028,1,-8.2694,14.1269,5.3003,0.4810,-2.9691,14.6079,0.0080,-0.0883
2026-08-01T13:18:56.265600+00:00,experiment_2_laptop,suspicious_other_screen_2_laptop,287,26.6932,1,-8.2578,14.0548,5.2820,0.3863,-2.9758,14.4411,0.0064,-0.0880
2026-08-01T13:18:56.265600+00:00,experiment_2_laptop,suspicious_other_screen_2_laptop,288,26.7877,1,-8.0811,14.3055,4.1363,0.3051,-3.9448,14.6106,0.0051,-0.0689
2026-08-01T13:18:56.265600+00:00,experiment_2_laptop,suspicious_other_screen_2_laptop,289,26.8805,1,-8.4019,14.0130,4.7087,0.6544,-3.6933,14.6674,0.0109,-0.0785
2026-08-01T13:18:56.265600+00:00,experiment_2_laptop,suspicious_other_screen_2_laptop,290,26.9718,1,-8.3468,14.0342,3.3251,0.3933,-5.0217,14.4276,0.0066,-0.0554
2026-08-01T13:18:56.265600+00:00,experiment_2_laptop,suspicious_other_screen_2_laptop,291,27.0682,1,-8.1611,13.8591,4.0639,1.5415,-4.0971,15.4006,0.0257,-0.0677
2026-08-01T13:18:56.265600+00:00,experiment_2_laptop,suspicious_other_screen_2_laptop,292,27.1608,1,-8.7291,14.1947,3.3214,1.2854,-5.4077,15.4801,0.0214,-0.0554
2026-08-01T13:18:56.265600+00:00,experiment_2_laptop,suspicious_other_screen_2_laptop,293,27.2531,1,-8.7710,14.4996,2.4630,0.7620,-6.3080,15.2616,0.0127,-0.0410
2026-08-01T13:18:56.265600+00:00,experiment_2_laptop,suspicious_other_screen_2_laptop,294,27.3459,1,-8.6722,14.0049,2.6828,1.8744,-5.9894,15.8793,0.0312,-0.0447
2026-08-01T13:18:56.265600+00:00,experiment_2_laptop,suspicious_other_screen_2_laptop,295,27.4392,1,-9.4399,14.6442,2.3320,1.6150,-7.1079,16.2592,0.0269,-0.0389
2026-08-01T13:18:56.265600+00:00,experiment_2_laptop,suspicious_other_screen_2_laptop,296,27.5363,1,-8.7367,14.5587,2.4896,1.9038,-6.2471,16.4625,0.0317,-0.0415
2026-08-01T13:18:56.265600+00:00,experiment_2_laptop,suspicious_other_screen_2_laptop,297,27.6239,1,-8.9220,14.2248,2.2353,1.2162,-6.6867,15.4410,0.0203,-0.0373
2026-08-01T13:18:56.265600+00:00,experiment_2_laptop,suspicious_other_screen_2_laptop,298,27.7178,1,-9.5430,14.4360,2.1756,2.0435,-7.3674,16.4796,0.0341,-0.0363
2026-08-01T13:18:56.265600+00:00,experiment_2_laptop,suspicious_other_screen_2_laptop,299,27.8110,1,-9.4006,14.5350,1.7764,1.6159,-7.6242,16.1509,0.0269,-0.0296
2026-08-01T13:18:56.265600+00:00,experiment_2_laptop,suspicious_other_screen_2_laptop,300,27.9040,1,-9.5945,14.6896,3.4258,0.9305,-6.1687,15.6201,0.0155,-0.0571
2026-08-01T13:18:56.265600+00:00,experiment_2_laptop,suspicious_other_screen_2_laptop,301,27.9972,1,-8.1238,14.5110,5.0749,-2.7363,-3.0488,11.7747,-0.0456,-0.0846
2026-08-01T13:18:56.265600+00:00,experiment_2_laptop,suspicious_other_screen_2_laptop,302,28.0888,1,-8.5246,14.8955,3.8899,-2.7358,-4.6348,12.1596,-0.0456,-0.0648
2026-08-01T13:18:56.265600+00:00,experiment_2_laptop,suspicious_other_screen_2_laptop,303,28.1878,1,-7.4794,14.4184,4.0280,-2.4588,-3.4514,11.9596,-0.0410,-0.0671
2026-08-01T13:18:56.265600+00:00,experiment_2_laptop,suspicious_other_screen_2_laptop,304,28.2753,1,-8.5083,14.7792,4.0443,-2.5064,-4.4640,12.2728,-0.0418,-0.0674
2026-08-01T13:18:56.265600+00:00,experiment_2_laptop,suspicious_other_screen_2_laptop,305,28.3709,1,-8.6030,13.8947,3.4894,-2.3267,-5.1136,11.5680,-0.0388,-0.0582
2026-08-01T13:18:56.265600+00:00,experiment_2_laptop,suspicious_other_screen_2_laptop,306,28.4625,1,-8.3326,13.7397,3.0364,-2.5241,-5.2962,11.2156,-0.0421,-0.0506
2026-08-01T13:18:56.265600+00:00,experiment_2_laptop,suspicious_other_screen_2_laptop,307,28.5554,1,-7.7210,13.6814,3.4537,-2.7252,-4.2673,10.9562,-0.0454,-0.0576
2026-08-01T13:18:56.265600+00:00,experiment_2_laptop,suspicious_other_screen_2_laptop,308,28.6487,1,-7.6837,13.5587,4.2777,-2.0336,-3.4060,11.5252,-0.0339,-0.0713
2026-08-01T13:18:56.265600+00:00,experiment_2_laptop,suspicious_other_screen_2_laptop,309,28.7397,1,-7.3755,13.4311,3.5969,-2.1088,-3.7786,11.3223,-0.0351,-0.0599
2026-08-01T13:18:56.265600+00:00,experiment_2_laptop,suspicious_other_screen_2_laptop,310,28.8389,1,-8.5918,14.4925,4.0783,0.1885,-4.5136,14.6810,0.0031,-0.0680
2026-08-01T13:18:56.265600+00:00,experiment_2_laptop,suspicious_other_screen_2_laptop,311,28.9262,1,-8.1097,13.4010,3.1709,-0.2381,-4.9388,13.1630,-0.0040,-0.0528
2026-08-01T13:18:56.265600+00:00,experiment_2_laptop,suspicious_other_screen_2_laptop,312,29.0204,1,-8.2034,14.1065,3.6217,0.2093,-4.5818,14.3159,0.0035,-0.0604
2026-08-01T13:18:56.265600+00:00,experiment_2_laptop,suspicious_other_screen_2_laptop,313,29.1137,1,-8.0879,13.4399,4.4966,-0.4892,-3.5913,12.9507,-0.0082,-0.0749
2026-08-01T13:18:56.265600+00:00,experiment_2_laptop,suspicious_other_screen_2_laptop,314,29.2079,1,-7.8730,13.6680,2.0027,0.2352,-5.8703,13.9032,0.0039,-0.0334
2026-08-01T13:18:56.265600+00:00,experiment_2_laptop,suspicious_other_screen_2_laptop,315,29.3000,1,-7.8346,13.4817,3.0506,0.1166,-4.7840,13.5982,0.0019,-0.0508
2026-08-01T13:18:56.265600+00:00,experiment_2_laptop,suspicious_other_screen_2_laptop,316,29.3914,1,-7.8035,13.9501,3.0684,-0.2286,-4.7351,13.7215,-0.0038,-0.0511
2026-08-01T13:18:56.265600+00:00,experiment_2_laptop,suspicious_other_screen_2_laptop,317,29.4875,1,-7.8743,13.7699,3.4234,-0.5195,-4.4509,13.2505,-0.0087,-0.0571
2026-08-01T13:18:56.265600+00:00,experiment_2_laptop,suspicious_other_screen_2_laptop,318,29.5776,1,-8.1386,13.6904,2.8172,-0.2244,-5.3214,13.4660,-0.0037,-0.0470
2026-08-01T13:18:56.265600+00:00,experiment_2_laptop,suspicious_other_screen_2_laptop,319,29.6798,1,-8.1571,13.7849,3.5473,-0.4029,-4.6098,13.3820,-0.0067,-0.0591
2026-08-01T13:18:56.265600+00:00,experiment_2_laptop,suspicious_other_screen_2_laptop,320,29.7727,1,-8.2624,13.7041,3.1242,-0.9095,-5.1382,12.7945,-0.0152,-0.0521
2026-08-01T13:18:56.265600+00:00,experiment_2_laptop,suspicious_other_screen_2_laptop,321,29.8689,1,-8.1676,13.8530,3.3472,-0.1323,-4.8204,13.7206,-0.0022,-0.0558
2026-08-01T13:18:56.265600+00:00,experiment_2_laptop,suspicious_other_screen_2_laptop,322,29.9546,1,-8.8703,13.8386,3.2981,0.2045,-5.5722,14.0430,0.0034,-0.0550
2026-08-01T13:18:56.265600+00:00,experiment_2_laptop,suspicious_other_screen_2_laptop,323,30.0473,1,-8.2695,13.7612,2.8066,-0.1573,-5.4629,13.6040,-0.0026,-0.0468
2026-08-01T13:18:56.265600+00:00,experiment_2_laptop,suspicious_other_screen_2_laptop,324,30.1375,1,-8.9833,13.4389,3.0235,0.3368,-5.9598,13.7757,0.0056,-0.0504
2026-08-01T13:18:56.265600+00:00,experiment_2_laptop,suspicious_other_screen_2_laptop,325,30.2352,1,-8.2349,13.7346,2.9005,0.3757,-5.3344,14.1103,0.0063,-0.0483
2026-08-01T13:18:56.265600+00:00,experiment_2_laptop,suspicious_other_screen_2_laptop,326,30.3269,1,-8.4252,13.9404,2.6541,0.1120,-5.7712,14.0524,0.0019,-0.0442
2026-08-01T13:18:56.265600+00:00,experiment_2_laptop,suspicious_other_screen_2_laptop,327,30.4212,1,-8.0659,13.3224,2.9526,-0.3966,-5.1133,12.9257,-0.0066,-0.0492
2026-08-01T13:18:56.265600+00:00,experiment_2_laptop,suspicious_other_screen_2_laptop,328,30.5123,1,-8.4969,13.7992,2.9641,0.1767,-5.5328,13.9760,0.0029,-0.0494
