recorded_at,experiment,label,frame_index,phone_confidence
2026-07-15T15:39:35.658097+00:00,experiment_1_desktop_pc_camera,nophone_pen_by_face,22,0.0000
2026-07-15T15:39:35.658097+00:00,experiment_1_desktop_pc_camera,nophone_pen_by_face,23,0.0000
2026-07-15T15:39:35.658097+00:00,experiment_1_desktop_pc_camera,nophone_pen_by_face,24,0.0000
2026-07-15T15:39:35.658097+00:00,experiment_1_desktop_pc_camera,nophone_pen_by_face,25,0.0000
2026-07-15T15:39:35.658097+00:00,experiment_1_desktop_pc_camera,nophone_pen_by_face,26,0.0000
2026-07-15T15:39:35.658097+00:00,experiment_1_desktop_pc_camera,nophone_pen_by_face,27,0.0000
2026-07-15T15:39:35.658097+00:00,experiment_1_desktop_pc_camera,nophone_pen_by_face,28,0.0000
2026-07-15T15:39:35.658097+00:00,experiment_1_desktop_pc_camera,nophone_pen_by_face,29,0.0000
2026-07-15T15:39:35.658097+00:00,experiment_1_desktop_pc_camera,nophone_pen_by_face,30,0.0000
2026-07-15T15:39:52.827582+00:00,experiment_1_desktop_pc_camera,nophone_pen_moving,1,0.0000
2026-07-15T15:39:52.827582+00:00,experiment_1_desktop_pc_camera,nophone_pen_moving,2,0.0000
2026-07-15T15:39:52.827582+00:00,experiment_1_desktop_pc_camera,nophone_pen_moving,3,0.0000
2026-07-15T15:39:52.827582+00:00,experiment_1_desktop_pc_camera,nophone_pen_moving,4,0.0000
2026-07-15T15:39:52.827582+00:00,experiment_1_desktop_pc_camera,nophone_pen_moving,5,0.0000
2026-07-15T15:39:52.827582+00:00,experiment_1_desktop_pc_camera,nophone_pen_moving,6,0.0000
2026-07-15T15:39:52.827582+00:00,experiment_1_desktop_pc_camera,nophone_pen_moving,7,0.0000
2026-07-15T15:39:52.827582+00:00,experiment_1_desktop_pc_camera,nophone_pen_moving,8,0.0000
2026-07-15T15:39:52.827582+00:00,experiment_1_desktop_pc_camera,nophone_pen_moving,9,0.0000
2026-07-15T15:39:52.827582+00:00,experiment_1_desktop_pc_camera,nophone_pen_moving,10,0.0000
2026-07-15T15:39:52.827582+00:00,experiment_1_desktop_pc_camera,nophone_pen_moving,11,0.0000
2026-07-15T15:39:52.827582+00:00,experiment_1_desktop_pc_camera,nophone_pen_moving,12,0.0000
2026-07-15T15:39:52.827582+00:00,experiment_1_desktop_pc_camera,nophone_pen_moving,13,0.0000
2026-07-15T15:39:52.827582+00:00,experiment_1_desktop_pc_camera,nophone_pen_moving,14,0.0000
2026-07-15T15:39:52.827582+00:00,experiment_1_desktop_pc_camera,nophone_pen_moving,15,0.0000
2026-07-15T15:39:52.827582+00:00,experiment_1_desktop_pc_camera,nophone_pen_moving,16,0.0000
2026-07-15T15:39:52.827582+00:00,experiment_1_desktop_pc_camera,nophone_pen_moving,17,0.0000
2026-07-15T15:39:52.827582+00:00,experiment_1_desktop_pc_camera,nophone_pen_moving,18,0.0000
2026-07-15T15:39:52.827582+00:00,experiment_1_desktop_pc_camera,nophone_pen_moving,19,0.0000
2026-07-15T15:39:52.827582+00:00,experiment_1_desktop_pc_camera,nophone_pen_moving,20,0.0000
2026-07-15T15:39:52.827582+00:00,experiment_1_desktop_pc_camera,nophone_pen_moving,21,0.0000
2026-07-15T15:39:52.827582+00:00,experiment_1_desktop_pc_camera,nophone_pen_moving,22,0.0000
2026-07-15T15:39:52.827582+00:00,experiment_1_desktop_pc_camera,nophone_pen_moving,23,0.0000
2026-07-15T15:39:52.827582+00:00,experiment_1_desktop_pc_camera,nophone_pen_moving,24,0.0000
2026-07-15T15:39:52.827582+00:00,experiment_1_desktop_pc_camera,nophone_pen_moving,25,0.0000
2026-07-15T15:39:52.827582+00:00,experiment_1_desktop_pc_camera,nophone_pen_moving,26,0.0000
2026-07-15T15:39:52.827582+00:00,experiment_1_desktop_pc_camera,nophone_pen_moving,27,0.0000
2026-07-15T15:39:52.827582+00:00,experiment_1_desktop_pc_camera,nophone_pen_moving,28,0.0000
2026-07-15T15:39:52.827582+00:00,experiment_1_desktop_pc_camera,nophone_pen_moving,29,0.0000
2026-07-15T15:39:52.827582+00:00,experiment_1_desktop_pc_camera,nophone_pen_moving,30,0.0000
2026-07-15T15:40:19.011824+00:00,experiment_1_desktop_pc_camera,nophone_notebook,1,0.0000
2026-07-15T15:40:19.011824+00:00,experiment_1_desktop_pc_camera,nophone_notebook,2,0.0000
2026-07-15T15:40:19.011824+00:00,experiment_1_desktop_pc_camera,nophone_notebook,3,0.0000
2026-07-15T15:40:19.011824+00:00,experiment_1_desktop_pc_camera,nophone_notebook,4,0.0000
2026-07-15T15:40:19.011824+00:00,experiment_1_desktop_pc_camera,nophone_notebook,5,0.0000
2026-07-15T15:40:19.011824+00:00,experiment_1_desktop_pc_camera,nophone_notebook,6,0.0000
2026-07-15T15:40:19.011824+00:00,experiment_1_desktop_pc_camera,nophone_notebook,7,0.0000
2026-07-15T15:40:19.011824+00:00,experiment_1_desktop_pc_camera,nophone_notebook,8,0.0000
2026-07-15T15:40:19.011824+00:00,experiment_1_desktop_pc_camera,nophone_notebook,9,0.0000
2026-07-15T15:40:19.011824+00:00,experiment_1_desktop_pc_camera,nophone_notebook,10,0.0000
2026-07-15T15:40:19.011824+00:00,experiment_1_desktop_pc_camera,nophone_notebook,11,0.0000
2026-07-15T15:40:19.011824+00:00,experiment_1_desktop_pc_camera,nophone_notebook,12,0.0000
2026-07-15T15:40:19.011824+00:00,experiment_1_desktop_pc_camera,nophone_notebook,13,0.0000
2026-07-15T15:40:19.011824+00:00,experiment_1_desktop_pc_camera,nophone_notebook,14,0.0000
2026-07-15T15:40:19.011824+00:00,experiment_1_desktop_pc_camera,nophone_notebook,15,0.0000
2026-07-15T15:40:19.011824+00:00,experiment_1_desktop_pc_camera,nophone_notebook,16,0.0000
2026-07-15T15:40:19.011824+00:00,experiment_1_desktop_pc_camera,nophone_notebook,17,0.0000
2026-07-15T15:40:19.011824+00:00,experiment_1_desktop_pc_camera,nophone_notebook,18,0.0000
2026-07-15T15:40:19.011824+00:00,experiment_1_desktop_pc_camera,nophone_notebook,19,0.0000
2026-07-15T15:40:19.011824+00:00,experiment_1_desktop_pc_camera,nophone_notebook,20,0.0000
2026-07-15T15:40:19.011824+00:00,experiment_1_desktop_pc_camera,nophone_notebook,21,0.0000
2026-07-15T15:40:19.011824+00:00,experiment_1_desktop_pc_camera,nophone_notebook,22,0.4495
2026-07-15T15:40:19.011824+00:00,experiment_1_desktop_pc_camera,nophone_notebook,23,0.3722
2026-07-15T15:40:19.011824+00:00,experiment_1_desktop_pc_camera,nophone_notebook,24,0.0000
2026-07-15T15:40:19.011824+00:00,experiment_1_desktop_pc_camera,nophone_notebook,25,0.0000
2026-07-15T15:40:19.011824+00:00,experiment_1_desktop_pc_camera,nophone_notebook,26,0.0000
2026-07-15T15:40:19.011824+00:00,experiment_1_desktop_pc_camera,nophone_notebook,27,0.0000
2026-07-15T15:40:19.011824+00:00,experiment_1_desktop_pc_camera,nophone_notebook,28,0.0000
2026-07-15T15:40:19.011824+00:00,experiment_1_desktop_pc_camera,nophone_notebook,29,0.0000
2026-07-15T15:40:19.011824+00:00,experiment_1_desktop_pc_camera,nophone_notebook,30,0.0000
2026-07-15T15:40:52.415087+00:00,experiment_1_desktop_pc_camera,phone_moved_quickly,1,0.0000
2026-07-15T15:40:52.415087+00:00,experiment_1_desktop_pc_camera,phone_moved_quickly,2,0.0000
2026-07-15T15:40:52.415087+00:00,experiment_1_desktop_pc_camera,phone_moved_quickly,3,0.0000
2026-07-15T15:40:52.415087+00:00,experiment_1_desktop_pc_camera,phone_moved_quickly,4,0.0000
2026-07-15T15:40:52.415087+00:00,experiment_1_desktop_pc_camera,phone_moved_quickly,5,0.0000
2026-07-15T15:40:52.415087+00:00,experiment_1_desktop_pc_camera,phone_moved_quickly,6,0.0000
2026-07-15T15:40:52.415087+00:00,experiment_1_desktop_pc_camera,phone_moved_quickly,7,0.0000
2026-07-15T15:40:52.415087+00:00,experiment_1_desktop_pc_camera,phone_moved_quickly,8,0.0000
2026-07-15T15:40:52.415087+00:00,experiment_1_desktop_pc_camera,phone_moved_quickly,9,0.3532
2026-07-15T15:40:52.415087+00:00,experiment_1_desktop_pc_camera,phone_moved_quickly,10,0.4036
2026-07-15T15:40:52.415087+00:00,experiment_1_desktop_pc_camera,phone_moved_quickly,11,0.0000
2026-07-15T15:40:52.415087+00:00,experiment_1_desktop_pc_camera,phone_moved_quickly,12,0.0000
2026-07-15T15:40:52.415087+00:00,experiment_1_desktop_pc_camera,phone_moved_quickly,13,0.0000
2026-07-15T15:40:52.415087+00:00,experiment_1_desktop_pc_camera,phone_moved_quickly,14,0.0000
2026-07-15T15:40:52.415087+00:00,experiment_1_desktop_pc_camera,phone_moved_quickly,15,0.0000
2026-07-15T15:40:52.415087+00:00,experiment_1_desktop_pc_camera,phone_moved_quickly,16,0.0000
2026-07-15T15:40:52.415087+00:00,experiment_1_desktop_pc_camera,phone_moved_quickly,17,0.0000
2026-07-15T15:40:52.415087+00:00,experiment_1_desktop_pc_camera,phone_moved_quickly,18,0.0000
2026-07-15T15:40:52.415087+00:00,experiment_1_desktop_pc_camera,phone_moved_quickly,19,0.0000
2026-07-15T15:40:52.415087+00:00,experiment_1_desktop_pc_camera,phone_moved_quickly,20,0.0000
2026-07-15T15:40:52.415087+00:00,experiment_1_desktop_pc_camera,phone_moved_quickly,21,0.4447
2026-07-15T15:40:52.415087+00:00,experiment_1_desktop_pc_camera,phone_moved_quickly,22,0.0000
2026-07-15T15:40:52.415087+00:00,experiment_1_desktop_pc_camera,phone_moved_quickly,23,0.0000
2026-07-15T15:40:52.415087+00:00,experiment_1_desktop_pc_camera,phone_moved_quickly,24,0.0000
2026-07-15T15:40:52.415087+00:00,experiment_1_desktop_pc_camera,phone_moved_quickly,25,0.4593
2026-07-15T15:40:52.415087+00:00,experiment_1_desktop_pc_camera,phone_moved_quickly,26,0.0000
2026-07-15T15:40:52.415087+00:00,experiment_1_desktop_pc_camera,phone_moved_quickly,27,0.0000
2026-07-15T15:40:52.415087+00:00,experiment_1_desktop_pc_camera,phone_moved_quickly,28,0.0000
2026-07-15T15:40:52.415087+00:00,experiment_1_desktop_pc_camera,phone_moved_quickly,29,0.0000
2026-07-15T15:40:52.415087+00:00,experiment_1_desktop_pc_camera,phone_moved_quickly,30,0.0000
2026-07-15T15:41:09.633017+00:00,experiment_1_desktop_pc_camera,phone_flashed,1,0.0000
2026-07-15T15:41:09.633017+00:00,experiment_1_desktop_pc_camera,phone_flashed,2,0.0000
2026-07-15T15:41:09.633017+00:00,experiment_1_desktop_pc_camera,phone_flashed,3,0.0000
2026-07-15T15:41:09.633017+00:00,experiment_1_desktop_pc_camera,phone_flashed,4,0.0000
2026-07-15T15:41:09.633017+00:00,experiment_1_desktop_pc_camera,phone_flashed,5,0.0000
2026-07-15T15:41:09.633017+00:00,experiment_1_desktop_pc_camera,phone_flashed,6,0.0000
2026-07-15T15:41:09.633017+00:00,experiment_1_desktop_pc_camera,phone_flashed,7,0.0000
2026-07-15T15:41:09.633017+00:00,experiment_1_desktop_pc_camera,phone_flashed,8,0.0000
2026-07-15T15:41:09.633017+00:00,experiment_1_desktop_pc_camera,phone_flashed,9,0.0000
2026-07-15T15:41:09.633017+00:00,experiment_1_desktop_pc_camera,phone_flashed,10,0.4290
2026-07-15T15:41:09.633017+00:00,experiment_1_desktop_pc_camera,phone_flashed,11,0.6986
2026-07-15T15:41:09.633017+00:00,experiment_1_desktop_pc_camera,phone_flashed,12,0.7286
2026-07-15T15:41:09.633017+00:00,experiment_1_desktop_pc_camera,phone_flashed,13,0.6687
2026-07-15T15:41:09.633017+00:00,experiment_1_desktop_pc_camera,phone_flashed,14,0.7528
2026-07-15T15:41:09.633017+00:00,experiment_1_desktop_pc_camera,phone_flashed,15,0.0000
2026-07-15T15:41:09.633017+00:00,experiment_1_desktop_pc_camera,phone_flashed,16,0.0000
2026-07-15T15:41:09.633017+00:00,experiment_1_desktop_pc_camera,phone_flashed,17,0.0000
2026-07-15T15:41:09.633017+00:00,experiment_1_desktop_pc_camera,phone_flashed,18,0.0000
2026-07-15T15:41:09.633017+00:00,experiment_1_desktop_pc_camera,phone_flashed,19,0.0000
2026-07-15T15:41:09.633017+00:00,experiment_1_desktop_pc_camera,phone_flashed,20,0.0000
2026-07-15T15:41:09.633017+00:00,experiment_1_desktop_pc_camera,phone_flashed,21,0.0000
2026-07-15T15:41:09.633017+00:00,experiment_1_desktop_pc_camera,phone_flashed,22,0.0000
2026-07-15T15:41:09.633017+00:00,experiment_1_desktop_pc_camera,phone_flashed,23,0.0000
2026-07-15T15:41:09.633017+00:00,experiment_1_desktop_pc_camera,phone_flashed,24,0.0000
2026-07-15T15:41:09.633017+00:00,experiment_1_desktop_pc_camera,phone_flashed,25,0.0000
2026-07-15T15:41:09.633017+00:00,experiment_1_desktop_pc_camera,phone_flashed,26,0.0000
2026-07-15T15:41:09.633017+00:00,experiment_1_desktop_pc_camera,phone_flashed,27,0.0000
2026-07-15T15:41:09.633017+00:00,experiment_1_desktop_pc_camera,phone_flashed,28,0.0000
2026-07-15T15:41:09.633017+00:00,experiment_1_desktop_pc_camera,phone_flashed,29,0.0000
2026-07-15T15:41:09.633017+00:00,experiment_1_desktop_pc_camera,phone_flashed,30,0.0000
2026-07-15T15:41:31.280423+00:00,experiment_1_desktop_pc_camera,phone_moved_quickly_lower_frame,1,0.0000
2026-07-15T15:41:31.280423+00:00,experiment_1_desktop_pc_camera,phone_moved_quickly_lower_frame,2,0.0000
2026-07-15T15:41:31.280423+00:00,experiment_1_desktop_pc_camera,phone_moved_quickly_lower_frame,3,0.0000
2026-07-15T15:41:31.280423+00:00,experiment_1_desktop_pc_camera,phone_moved_quickly_lower_frame,4,0.0000
2026-07-15T15:41:31.280423+00:00,experiment_1_desktop_pc_camera,phone_moved_quickly_lower_frame,5,0.0000
2026-07-15T15:41:31.280423+00:00,experiment_1_desktop_pc_camera,phone_moved_quickly_lower_frame,6,0.0000
2026-07-15T15:41:31.280423+00:00,experiment_1_desktop_pc_camera,phone_moved_quickly_lower_frame,7,0.2754
2026-07-15T15:41:31.280423+00:00,experiment_1_desktop_pc_camera,phone_moved_quickly_lower_frame,8,0.2700
2026-07-15T15:41:31.280423+00:00,experiment_1_desktop_pc_camera,phone_moved_quickly_lower_frame,9,0.0000
2026-07-15T15:41:31.280423+00:00,experiment_1_desktop_pc_camera,phone_moved_quickly_lower_frame,10,0.0000
2026-07-15T15:41:31.280423+00:00,experiment_1_desktop_pc_camera,phone_moved_quickly_lower_frame,11,0.0000
2026-07-15T15:41:31.280423+00:00,experiment_1_desktop_pc_camera,phone_moved_quickly_lower_frame,12,0.5914
2026-07-15T15:41:31.280423+00:00,experiment_1_desktop_pc_camera,phone_moved_quickly_lower_frame,13,0.7452
2026-07-15T15:41:31.280423+00:00,experiment_1_desktop_pc_camera,phone_moved_quickly_lower_frame,14,0.0000
2026-07-15T15:41:31.280423+00:00,experiment_1_desktop_pc_camera,phone_moved_quickly_lower_frame,15,0.0000
2026-07-15T15:41:31.280423+00:00,experiment_1_desktop_pc_camera,phone_moved_quickly_lower_frame,16,0.0000
2026-07-15T15:41:31.280423+00:00,experiment_1_desktop_pc_camera,phone_moved_quickly_lower_frame,17,0.3110
2026-07-15T15:41:31.280423+00:00,experiment_1_desktop_pc_camera,phone_moved_quickly_lower_frame,18,0.0000
2026-07-15T15:41:31.280423+00:00,experiment_1_desktop_pc_camera,phone_moved_quickly_lower_frame,19,0.0000
2026-07-15T15:41:31.280423+00:00,experiment_1_desktop_pc_camera,phone_moved_quickly_lower_frame,20,0.0000
2026-07-15T15:41:31.280423+00:00,experiment_1_desktop_pc_camera,phone_moved_quickly_lower_frame,21,0.0000
2026-07-15T15:41:31.280423+00:00,experiment_1_desktop_pc_camera,phone_moved_quickly_lower_frame,22,0.0000
2026-07-15T15:41:31.280423+00:00,experiment_1_desktop_pc_camera,phone_moved_quickly_lower_frame,23,0.0000
2026-07-15T15:41:31.280423+00:00,experiment_1_desktop_pc_camera,phone_moved_quickly_lower_frame,24,0.0000
2026-07-15T15:41:31.280423+00:00,experiment_1_desktop_pc_camera,phone_moved_quickly_lower_frame,25,0.0000
2026-07-15T15:41:31.280423+00:00,experiment_1_desktop_pc_camera,phone_moved_quickly_lower_frame,26,0.0000
2026-07-15T15:41:31.280423+00:00,experiment_1_desktop_pc_camera,phone_moved_quickly_lower_frame,27,0.0000
2026-07-15T15:41:31.280423+00:00,experiment_1_desktop_pc_camera,phone_moved_quickly_lower_frame,28,0.0000
2026-07-15T15:41:31.280423+00:00,experiment_1_desktop_pc_camera,phone_moved_quickly_lower_frame,29,0.0000
2026-07-15T15:41:31.280423+00:00,experiment_1_desktop_pc_camera,phone_moved_quickly_lower_frame,30,0.0000
2026-07-15T19:14:36.333585+00:00,experiment_1_desktop_pc_camera,nophone_dark_waterbottle_in_frame,1,0.8053
2026-07-15T19:14:36.333585+00:00,experiment_1_desktop_pc_camera,nophone_dark_waterbottle_in_frame,2,0.7107
2026-07-15T19:14:36.333585+00:00,experiment_1_desktop_pc_camera,nophone_dark_waterbottle_in_frame,3,0.8028
2026-07-15T19:14:36.333585+00:00,experiment_1_desktop_pc_camera,nophone_dark_waterbottle_in_frame,4,0.8671
2026-07-15T19:14:36.333585+00:00,experiment_1_desktop_pc_camera,nophone_dark_waterbottle_in_frame,5,0.8671
2026-07-15T19:14:36.333585+00:00,experiment_1_desktop_pc_camera,nophone_dark_waterbottle_in_frame,6,0.8708
2026-07-15T19:14:36.333585+00:00,experiment_1_desktop_pc_camera,nophone_dark_waterbottle_in_frame,7,0.8416
2026-07-15T19:14:36.333585+00:00,experiment_1_desktop_pc_camera,nophone_dark_waterbottle_in_frame,8,0.8536
2026-07-15T19:14:36.333585+00:00,experiment_1_desktop_pc_camera,nophone_dark_waterbottle_in_frame,9,0.8536
2026-07-15T19:14:36.333585+00:00,experiment_1_desktop_pc_camera,nophone_dark_waterbottle_in_frame,10,0.8655
2026-07-15T19:14:36.333585+00:00,experiment_1_desktop_pc_camera,nophone_dark_waterbottle_in_frame,11,0.7862
2026-07-15T19:14:36.333585+00:00,experiment_1_desktop_pc_camera,nophone_dark_waterbottle_in_frame,12,0.8326
2026-07-15T19:14:36.333585+00:00,experiment_1_desktop_pc_camera,nophone_dark_waterbottle_in_frame,13,0.8326
2026-07-15T19:14:36.333585+00:00,experiment_1_desktop_pc_camera,nophone_dark_waterbottle_in_frame,14,0.8311
2026-07-15T19:14:36.333585+00:00,experiment_1_desktop_pc_camera,nophone_dark_waterbottle_in_frame,15,0.8603
2026-07-15T19:14:36.333585+00:00,experiment_1_desktop_pc_camera,nophone_dark_waterbottle_in_frame,16,0.8544
2026-07-15T19:14:36.333585+00:00,experiment_1_desktop_pc_camera,nophone_dark_waterbottle_in_frame,17,0.8544
2026-07-15T19:14:36.333585+00:00,experiment_1_desktop_pc_camera,nophone_dark_waterbottle_in_frame,18,0.8022
2026-07-15T19:14:36.333585+00:00,experiment_1_desktop_pc_camera,nophone_dark_waterbottle_in_frame,19,0.8205
2026-07-15T19:14:36.333585+00:00,experiment_1_desktop_pc_camera,nophone_dark_waterbottle_in_frame,20,0.8380
2026-07-15T19:14:36.333585+00:00,experiment_1_desktop_pc_camera,nophone_dark_waterbottle_in_frame,21,0.8380
2026-07-15T19:14:36.333585+00:00,experiment_1_desktop_pc_camera,nophone_dark_waterbottle_in_frame,22,0.8790
2026-07-15T19:14:36.333585+00:00,experiment_1_desktop_pc_camera,nophone_dark_waterbottle_in_frame,23,0.8804
2026-07-15T19:14:36.333585+00:00,experiment_1_desktop_pc_camera,nophone_dark_waterbottle_in_frame,24,0.8701
2026-07-15T19:14:36.333585+00:00,experiment_1_desktop_pc_camera,nophone_dark_waterbottle_in_frame,25,0.8701
2026-07-15T19:14:36.333585+00:00,experiment_1_desktop_pc_camera,nophone_dark_waterbottle_in_frame,26,0.8601
2026-07-15T19:14:36.333585+00:00,experiment_1_desktop_pc_camera,nophone_dark_waterbottle_in_frame,27,0.8721
2026-07-15T19:14:36.333585+00:00,experiment_1_desktop_pc_camera,nophone_dark_waterbottle_in_frame,28,0.8634
2026-07-15T19:14:36.333585+00:00,experiment_1_desktop_pc_camera,nophone_dark_waterbottle_in_frame,29,0.9057
2026-07-15T19:14:36.333585+00:00,experiment_1_desktop_pc_camera,nophone_dark_waterbottle_in_frame,30,0.8639
2026-07-15T19:15:06.552360+00:00,experiment_1_desktop_pc_camera,nophone_dark_water_bottle_half,1,0.0000
2026-07-15T19:15:06.552360+00:00,experiment_1_desktop_pc_camera,nophone_dark_water_bottle_half,2,0.0000
2026-07-15T19:15:06.552360+00:00,experiment_1_desktop_pc_camera,nophone_dark_water_bottle_half,3,0.0000
2026-07-15T19:15:06.552360+00:00,experiment_1_desktop_pc_camera,nophone_dark_water_bottle_half,4,0.0000
2026-07-15T19:15:06.552360+00:00,experiment_1_desktop_pc_camera,nophone_dark_water_bottle_half,5,0.0000
2026-07-15T19:15:06.552360+00:00,experiment_1_desktop_pc_camera,nophone_dark_water_bottle_half,6,0.0000
2026-07-15T19:15:06.552360+00:00,experiment_1_desktop_pc_camera,nophone_dark_water_bottle_half,7,0.0000
2026-07-15T19:15:06.552360+00:00,experiment_1_desktop_pc_camera,nophone_dark_water_bottle_half,8,0.0000
2026-07-15T19:15:06.552360+00:00,experiment_1_desktop_pc_camera,nophone_dark_water_bottle_half,9,0.0000
2026-07-15T19:15:06.552360+00:00,experiment_1_desktop_pc_camera,nophone_dark_water_bottle_half,10,0.0000
2026-07-15T19:15:06.552360+00:00,experiment_1_desktop_pc_camera,nophone_dark_water_bottle_half,11,0.0000
2026-07-15T19:15:06.552360+00:00,experiment_1_desktop_pc_camera,nophone_dark_water_bottle_half,12,0.0000
2026-07-15T19:15:06.552360+00:00,experiment_1_desktop_pc_camera,nophone_dark_water_bottle_half,13,0.0000
2026-07-15T19:15:06.552360+00:00,experiment_1_desktop_pc_camera,nophone_dark_water_bottle_half,14,0.0000
2026-07-15T19:15:06.552360+00:00,experiment_1_desktop_pc_camera,nophone_dark_water_bottle_half,15,0.0000
2026-07-15T19:15:06.552360+00:00,experiment_1_desktop_pc_camera,nophone_dark_water_bottle_half,16,0.0000
2026-07-15T19:15:06.552360+00:00,experiment_1_desktop_pc_camera,nophone_dark_water_bottle_half,17,0.0000
2026-07-15T19:15:06.552360+00:00,experiment_1_desktop_pc_camera,nophone_dark_water_bottle_half,18,0.0000
2026-07-15T19:15:06.552360+00:00,experiment_1_desktop_pc_camera,nophone_dark_water_bottle_half,19,0.0000
2026-07-15T19:15:06.552360+00:00,experiment_1_desktop_pc_camera,nophone_dark_water_bottle_half,20,0.0000
2026-07-15T19:15:06.552360+00:00,experiment_1_desktop_pc_camera,nophone_dark_water_bottle_half,21,0.0000
2026-07-15T19:15:06.552360+00:00,experiment_1_desktop_pc_camera,nophone_dark_water_bottle_half,22,0.0000
2026-07-15T19:15:06.552360+00:00,experiment_1_desktop_pc_camera,nophone_dark_water_bottle_half,23,0.0000
2026-07-15T19:15:06.552360+00:00,experiment_1_desktop_pc_camera,nophone_dark_water_bottle_half,24,0.0000
2026-07-15T19:15:06.552360+00:00,experiment_1_desktop_pc_camera,nophone_dark_water_bottle_half,25,0.0000
2026-07-15T19:15:06.552360+00:00,experiment_1_desktop_pc_camera,nophone_dark_water_bottle_half,26,0.5599
2026-07-15T19:15:06.552360+00:00,experiment_1_desktop_pc_camera,nophone_dark_water_bottle_half,27,0.0000
2026-07-15T19:15:06.552360+00:00,experiment_1_desktop_pc_camera,nophone_dark_water_bottle_half,28,0.0000
2026-07-15T19:15:06.552360+00:00,experiment_1_desktop_pc_camera,nophone_dark_water_bottle_half,29,0.0000
2026-07-15T19:15:06.552360+00:00,experiment_1_desktop_pc_camera,nophone_dark_water_bottle_half,30,0.0000
2026-07-15T19:15:38.279765+00:00,experiment_1_desktop_pc_camera,nophone_dark_water_bottle_drinking,1,0.0000
2026-07-15T19:15:38.279765+00:00,experiment_1_desktop_pc_camera,nophone_dark_water_bottle_drinking,2,0.0000
2026-07-15T19:15:38.279765+00:00,experiment_1_desktop_pc_camera,nophone_dark_water_bottle_drinking,3,0.0000
2026-07-15T19:15:38.279765+00:00,experiment_1_desktop_pc_camera,nophone_dark_water_bottle_drinking,4,0.0000
2026-07-15T19:15:38.279765+00:00,experiment_1_desktop_pc_camera,nophone_dark_water_bottle_drinking,5,0.0000
2026-07-15T19:15:38.279765+00:00,experiment_1_desktop_pc_camera,nophone_dark_water_bottle_drinking,6,0.0000
2026-07-15T19:15:38.279765+00:00,experiment_1_desktop_pc_camera,nophone_dark_water_bottle_drinking,7,0.0000
2026-07-15T19:15:38.279765+00:00,experiment_1_desktop_pc_camera,nophone_dark_water_bottle_drinking,8,0.0000
2026-07-15T19:15:38.279765+00:00,experiment_1_desktop_pc_camera,nophone_dark_water_bottle_drinking,9,0.0000
2026-07-15T19:15:38.279765+00:00,experiment_1_desktop_pc_camera,nophone_dark_water_bottle_drinking,10,0.0000
2026-07-15T19:15:38.279765+00:00,experiment_1_desktop_pc_camera,nophone_dark_water_bottle_drinking,11,0.0000
2026-07-15T19:15:38.279765+00:00,experiment_1_desktop_pc_camera,nophone_dark_water_bottle_drinking,12,0.0000
2026-07-15T19:15:38.279765+00:00,experiment_1_desktop_pc_camera,nophone_dark_water_bottle_drinking,13,0.0000
2026-07-15T19:15:38.279765+00:00,experiment_1_desktop_pc_camera,nophone_dark_water_bottle_drinking,14,0.0000
2026-07-15T19:15:38.279765+00:00,experiment_1_desktop_pc_camera,nophone_dark_water_bottle_drinking,15,0.0000
2026-07-15T19:15:38.279765+00:00,experiment_1_desktop_pc_camera,nophone_dark_water_bottle_drinking,16,0.0000
2026-07-15T19:15:38.279765+00:00,experiment_1_desktop_pc_camera,nophone_dark_water_bottle_drinking,17,0.0000
2026-07-15T19:15:38.279765+00:00,experiment_1_desktop_pc_camera,nophone_dark_water_bottle_drinking,18,0.0000
2026-07-15T19:15:38.279765+00:00,experiment_1_desktop_pc_camera,nophone_dark_water_bottle_drinking,19,0.0000
2026-07-15T19:15:38.279765+00:00,experiment_1_desktop_pc_camera,nophone_dark_water_bottle_drinking,20,0.0000
2026-07-15T19:15:38.279765+00:00,experiment_1_desktop_pc_camera,nophone_dark_water_bottle_drinking,21,0.0000
2026-07-15T19:15:38.279765+00:00,experiment_1_desktop_pc_camera,nophone_dark_water_bottle_drinking,22,0.0000
2026-07-15T19:15:38.279765+00:00,experiment_1_desktop_pc_camera,nophone_dark_water_bottle_drinking,23,0.0000
2026-07-15T19:15:38.279765+00:00,experiment_1_desktop_pc_camera,nophone_dark_water_bottle_drinking,24,0.0000
2026-07-15T19:15:38.279765+00:00,experiment_1_desktop_pc_camera,nophone_dark_water_bottle_drinking,25,0.0000
2026-07-15T19:15:38.279765+00:00,experiment_1_desktop_pc_camera,nophone_dark_water_bottle_drinking,26,0.0000
2026-07-15T19:15:38.279765+00:00,experiment_1_desktop_pc_camera,nophone_dark_water_bottle_drinking,27,0.0000
2026-07-15T19:15:38.279765+00:00,experiment_1_desktop_pc_camera,nophone_dark_water_bottle_drinking,28,0.0000
2026-07-15T19:15:38.279765+00:00,experiment_1_desktop_pc_camera,nophone_dark_water_bottle_drinking,29,0.0000
2026-07-15T19:15:38.279765+00:00,experiment_1_desktop_pc_camera,nophone_dark_water_bottle_drinking,30,0.0000
2026-07-15T19:16:29.677380+00:00,experiment_1_desktop_pc_camera,phone_hidden_by_hand,1,0.8286
2026-07-15T19:16:29.677380+00:00,experiment_1_desktop_pc_camera,phone_hidden_by_hand,2,0.8286
